symbol,datum,bar,box_high,box_low,range_atr,richting,patroon,signaal_tijd,entry_tijd,entry,sl,sl_afstand,qty,risico_eur,tp_overkant,r_overkant,r_2x,r_3x,exit_overkant,exit_2x,exit_3x,max_mee_R,max_tegen_R
BAC,2026-06-11,15min,54.86,54.45,0.37,LONG,bullish_engulfing,16:15,16:30,54.44,54.09,0.355,18.3688,6.52,54.86,1.1721126760563487,2.0,1.7605633802817056,TP,TP,deadline,1.72,0.0
BAC,2026-06-12,15min,55.8,55.26,0.48,SHORT,bearish_engulfing,17:30,17:45,55.94,56.12,0.18,17.8763,3.22,55.26,0.22222222222221782,0.22222222222221782,0.22222222222221782,deadline,deadline,deadline,1.89,0.33
BAC,2026-06-16,15min,56.74,56.23,0.42,SHORT,bearish_engulfing,17:00,17:15,56.72,56.78,0.07,17.632,1.23,56.23,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.07
BAC,2026-06-22,15min,57.22,56.81,0.33,SHORT,bearish_engulfing,18:15,18:30,57.55,57.7,0.148,17.3762,2.57,56.81,1.3879485443466335,2.0,1.3879485443466335,deadline,TP,deadline,2.23,0.54
BAC,2026-06-23,15min,57.77,57.2,0.45,SHORT,bearish_engulfing,17:15,17:30,57.8,57.86,0.051,17.2995,0.89,57.2,-1.0,2.0,-1.0,SL,TP,SL,2.24,1.17
BAC,2026-06-24,15min,58.33,57.6,0.59,LONG,bullish_engulfing,19:30,19:45,57.59,57.48,0.11,17.3656,1.91,58.33,2.045454545454569,2.0,2.045454545454569,deadline,TP,deadline,2.23,0.4
BAC,2026-06-25,15min,58.32,57.85,0.39,SHORT,bearish_engulfing,17:00,,58.92,59.05,0.13,16.9707,2.21,57.85,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
BAC,2026-06-29,15min,58.22,57.61,0.52,SHORT,bearish_engulfing,17:00,17:15,58.16,58.28,0.12,17.1939,2.06,57.61,1.7499999999998817,1.7499999999998817,1.7499999999998817,deadline,deadline,deadline,1.92,0.83
BAC,2026-07-01,15min,57.41,56.84,0.48,SHORT,bearish_engulfing,18:30,18:45,58.38,58.48,0.105,17.1306,1.8,56.84,-0.28571428571430507,2.0,-0.28571428571430507,deadline,TP,deadline,2.71,0.76
BAC,2026-07-08,15min,59.56,59.0,0.47,LONG,bullish_engulfing,18:30,18:45,58.67,58.52,0.145,17.0445,2.47,59.56,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.1
BAC,2026-07-09,15min,58.77,58.41,0.29,SHORT,bearish_engulfing,18:30,18:45,59.33,59.38,0.05,16.8563,0.85,58.41,-1.0,-1.0,-1.0,SL,SL,SL,0.5,1.99
BAC,2026-07-13,15min,60.05,59.22,0.73,LONG,bullish_engulfing,18:00,18:15,59.2,59.14,0.06,16.8919,1.01,60.05,-1.0,-1.0,-1.0,SL,SL,SL,1.0,3.0
BAC,2026-07-17,15min,61.53,60.66,0.7,SHORT,bearish_engulfing,17:00,,61.83,61.94,0.115,16.1747,1.86,60.66,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
BAC,2026-07-20,15min,61.49,60.85,0.5,LONG,bullish_engulfing,18:45,19:00,60.77,60.76,0.015,16.4541,0.25,61.49,-1.0,-1.0,-1.0,SL,SL,SL,2.0,2.99
BAC,2026-07-22,15min,61.65,61.15,0.38,SHORT,bearish_engulfing,19:45,20:00,61.66,61.85,0.195,16.218,3.16,61.15,-0.5128205128205193,-0.5128205128205193,-0.5128205128205193,deadline,deadline,deadline,0.92,0.54
BAC,2026-07-23,15min,61.5,61.1,0.32,LONG,bullish_engulfing,20:00,20:15,61.17,61.05,0.115,16.3479,1.88,61.5,0.6521739130434299,2.0,0.6521739130434299,deadline,TP,deadline,2.35,0.09
BAC,2026-07-24,15min,61.82,61.28,0.43,SHORT,bearish_engulfing,16:15,16:30,61.74,61.85,0.105,16.1956,1.7,61.28,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.43
BAC,2026-07-29,15min,62.65,62.17,0.41,LONG,bullish_engulfing,16:45,17:35,61.9,61.8,0.1,16.1551,1.62,62.65,-1.0,-1.0,-1.0,SL,SL,SL,0.0,3.6
BAC,2026-08-03,15min,62.46,62.15,0.26,LONG,hamer,17:15,17:30,62.04,61.91,0.125,16.1186,2.02,62.46,-1.0,-1.0,-1.0,SL,SL,SL,1.43,1.12
BAC,2026-08-04,15min,62.91,62.35,0.52,SHORT,bearish_engulfing,17:00,17:15,63.33,63.49,0.165,15.7916,2.61,62.35,1.7878787878788074,2.0,1.7878787878788074,deadline,TP,deadline,2.0,0.76
BAC,2026-08-05,15min,63.24,62.83,0.38,SHORT,inverted_hamer,16:30,16:45,63.41,63.56,0.145,15.7704,2.29,62.83,-1.0,-1.0,-1.0,SL,SL,SL,1.93,1.07
BAC,2026-08-06,15min,63.97,63.45,0.5,LONG,bullish_engulfing,20:45,21:00,62.92,62.84,0.08,15.8932,1.27,63.97,-1.0,-1.0,-1.0,SL,SL,SL,0.75,1.25
BAC,2026-08-10,15min,63.63,63.0,0.63,SHORT,inverted_hamer,17:00,17:15,63.88,63.94,0.055,15.6531,0.86,63.0,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.09
BAC,2026-08-13,15min,65.2,64.41,0.81,LONG,bullish_engulfing,17:45,18:00,64.05,63.95,0.09,15.614,1.41,65.2,-1.0,-1.0,-1.0,SL,SL,SL,1.28,1.0
BAC,2026-08-14,15min,64.46,63.81,0.65,SHORT,bearish_engulfing,17:30,17:45,64.44,64.5,0.065,15.5195,1.01,63.81,-1.0,-1.0,-1.0,SL,SL,SL,1.0,1.15
BAC,2026-08-20,15min,63.22,62.8,0.42,LONG,bullish_engulfing,16:15,16:30,62.95,62.74,0.21,15.8856,3.34,63.22,1.2857142857142616,-1.0,-1.0,TP,SL,SL,1.38,0.0
BAC,2026-08-24,15min,62.2,61.52,0.64,SHORT,bearish_engulfing,16:30,16:45,62.53,62.76,0.225,15.991,3.6,61.52,0.555555555555552,2.0,0.555555555555552,deadline,TP,deadline,2.38,0.51
BAC,2026-08-28,15min,61.84,61.36,0.46,SHORT,bearish_engulfing,16:15,16:30,61.78,62.13,0.35,16.1852,5.66,61.36,-1.0,-1.0,-1.0,SL,SL,SL,0.1,1.44
BAC,2026-09-01,15min,62.62,61.72,0.83,SHORT,inverted_hamer,16:30,,62.62,62.83,0.205,15.9693,3.28,61.72,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
BAC,2026-09-02,15min,62.55,61.94,0.57,SHORT,bearish_engulfing,17:00,,63.32,63.55,0.23,15.7928,3.63,61.94,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
BAC,2026-09-03,15min,62.94,62.32,0.56,SHORT,bearish_engulfing,18:00,18:15,63.01,63.09,0.085,15.8705,1.35,62.32,-1.0,-1.0,-1.0,SL,SL,SL,0.47,1.35
BAC,2026-09-04,15min,62.92,62.53,0.35,LONG,bullish_engulfing,17:30,,62.12,61.98,0.135,16.0979,2.17,62.92,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
BAC,2026-09-08,15min,62.75,62.28,0.43,LONG,bullish_engulfing,16:45,17:00,62.3,62.13,0.17,16.0514,2.73,62.75,2.6470588235295125,2.0,3.0,TP,TP,TP,2.85,0.0
GS,2026-03-30,15min,815.51,807.4,0.33,LONG,bullish_engulfing,19:30,19:45,810.49,807.27,3.22,1.2338,3.97,815.51,-1.0,-1.0,-1.0,SL,SL,SL,0.38,1.08
GS,2026-04-09,15min,906.78,898.28,0.31,SHORT,inverted_hamer,18:15,18:30,905.83,908.88,3.054,1.104,3.37,898.28,-1.0,-1.0,-1.0,SL,SL,SL,0.59,1.17
GS,2026-04-17,15min,924.39,914.35,0.38,SHORT,bearish_engulfing,19:00,,927.38,928.82,1.44,1.0783,1.55,914.35,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
GS,2026-04-28,15min,945.3,938.15,0.3,LONG,hamer,17:00,17:15,927.85,924.23,3.618,1.0778,3.9,945.3,-0.3371567461057731,-0.3371567461057731,-0.3371567461057731,deadline,deadline,deadline,1.17,0.53
GS,2026-04-29,15min,930.0,907.17,1.05,LONG,bullish_engulfing,20:45,,904.41,901.31,3.1,1.1057,3.43,930.0,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
GS,2026-04-30,15min,912.77,905.0,0.34,SHORT,bearish_engulfing,20:45,21:00,925.96,928.0,2.04,1.08,2.2,905.0,0.7206725819893183,0.7206725819893183,0.7206725819893183,deadline,deadline,deadline,0.79,0.46
GS,2026-05-01,15min,924.48,912.14,0.52,SHORT,bearish_engulfing,20:00,21:35,926.11,927.63,1.525,1.0798,1.65,912.14,1.5573770491803511,1.5573770491803511,1.5573770491803511,deadline,deadline,deadline,1.76,0.47
GS,2026-05-04,15min,925.0,915.0,0.45,LONG,bullish_engulfing,17:45,18:00,904.43,901.24,3.19,1.1057,3.53,925.0,-1.0,-1.0,-1.0,SL,SL,SL,0.35,1.39
GS,2026-05-05,15min,915.0,908.22,0.3,SHORT,bearish_engulfing,17:45,18:00,918.63,921.75,3.124,1.0886,3.4,908.22,-0.00960338038988836,-0.00960338038988836,-0.00960338038988836,deadline,deadline,deadline,0.57,0.81
GS,2026-05-11,15min,937.5,926.63,0.5,SHORT,bearish_engulfing,20:00,20:15,947.83,948.5,0.67,1.055,0.71,926.63,-1.0,-1.0,-1.0,SL,SL,SL,0.54,1.9
GS,2026-05-18,15min,956.76,946.58,0.43,SHORT,bearish_engulfing,16:30,,955.92,958.5,2.58,1.0461,2.7,946.58,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
GS,2026-05-20,15min,948.0,940.5,0.32,SHORT,bearish_engulfing,17:00,17:15,960.68,963.53,2.85,1.0409,2.97,940.5,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.06
GS,2026-05-28,15min,994.93,982.45,0.48,SHORT,bearish_engulfing,20:00,20:15,1003.55,1004.27,0.718,0.9965,0.72,982.45,-1.0,-1.0,-1.0,SL,SL,SL,0.74,1.04
GS,2026-05-29,15min,1016.0,1004.0,0.45,SHORT,bearish_engulfing,19:30,19:45,1022.04,1023.65,1.61,0.9784,1.58,1004.0,-1.0,-1.0,-1.0,SL,SL,SL,1.01,1.11
GS,2026-06-01,15min,1027.56,1011.6,0.59,SHORT,bearish_engulfing,17:45,18:00,1036.79,1039.62,2.828,0.9645,2.73,1011.6,-1.0,-1.0,-1.0,SL,SL,SL,1.89,1.31
GS,2026-06-03,15min,1055.97,1041.06,0.53,LONG,bullish_engulfing,16:15,16:30,1040.95,1031.01,9.94,0.9607,9.55,1055.97,0.6612173038229331,0.6612173038229331,0.6612173038229331,deadline,deadline,deadline,0.87,0.68
GS,2026-06-04,15min,1059.85,1050.0,0.34,SHORT,inverted_hamer,20:45,21:00,1093.45,1093.51,0.063,0.9145,0.06,1050.0,-1.0,-1.0,-1.0,SL,SL,SL,19.62,6.17
GS,2026-06-05,15min,1098.36,1068.95,0.94,LONG,bullish_engulfing,18:45,19:00,1054.17,1046.77,7.4,0.9486,7.02,1098.36,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.11
GS,2026-06-09,15min,1064.35,1053.99,0.31,LONG,hamer,17:00,17:15,1031.99,1024.48,7.513,0.969,7.28,1064.35,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.2
GS,2026-06-12,15min,1059.37,1048.06,0.32,SHORT,bearish_engulfing,20:45,21:00,1066.07,1068.9,2.835,0.938,2.66,1048.06,1.1058201058200885,1.1058201058200885,1.1058201058200885,deadline,deadline,deadline,1.87,0.43
GS,2026-06-15,15min,1094.18,1080.18,0.38,LONG,bullish_engulfing,17:00,17:15,1082.16,1078.29,3.875,0.9241,3.58,1094.18,-1.0,-1.0,-1.0,SL,SL,SL,1.57,1.03
GS,2026-06-17,15min,1105.81,1094.29,0.31,SHORT,bearish_engulfing,16:30,16:50,1114.26,1115.28,1.02,0.8975,0.92,1094.29,-1.0,2.0,3.0,SL,TP,TP,4.18,1.69
GS,2026-06-18,15min,1125.0,1112.01,0.35,LONG,bullish_engulfing,17:45,18:00,1112.0,1109.49,2.51,0.8993,2.26,1125.0,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.12
GS,2026-06-22,15min,1115.98,1101.74,0.38,LONG,bullish_engulfing,16:00,16:15,1103.43,1097.32,6.11,0.9063,5.54,1115.98,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.07
GS,2026-06-23,15min,1089.79,1069.0,0.57,SHORT,bearish_engulfing,18:45,19:10,1099.99,1102.57,2.58,0.9091,2.35,1069.0,-1.0,-1.0,-1.0,SL,SL,SL,0.28,1.08
GS,2026-07-01,15min,1011.85,1003.0,0.28,SHORT,bearish_engulfing,18:30,18:45,1030.94,1032.71,1.775,0.97,1.72,1003.0,4.9579694630679425,2.0,3.0,deadline,TP,TP,6.48,0.0
GS,2026-07-02,15min,1038.99,1021.69,0.55,LONG,bullish_engulfing,20:00,21:20,1012.65,1009.73,2.92,0.9875,2.88,1038.99,3.1815068493151397,2.0,3.0,deadline,TP,TP,3.18,0.0
GS,2026-07-06,15min,1052.53,1029.0,0.76,SHORT,bearish_engulfing,18:30,18:45,1051.45,1052.88,1.43,0.9511,1.36,1029.0,0.9265734265734171,2.0,3.0,deadline,TP,TP,5.55,0.3
GS,2026-07-07,15min,1052.72,1042.69,0.32,LONG,bullish_engulfing,17:15,17:40,1042.76,1036.63,6.13,0.959,5.88,1052.72,-0.03433931484501059,-0.03433931484501059,-0.03433931484501059,deadline,deadline,deadline,1.56,0.22
GS,2026-07-13,15min,1057.82,1047.3,0.35,LONG,bullish_engulfing,21:30,,1045.59,1042.86,2.73,0.9564,2.61,1057.82,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
GS,2026-07-14,15min,1111.11,1082.0,0.97,SHORT,bearish_engulfing,16:45,17:00,1127.0,1132.12,5.125,0.8873,4.55,1082.0,-1.0,2.0,-1.0,SL,TP,SL,2.83,1.29
GS,2026-07-15,15min,1153.47,1129.16,0.71,LONG,bullish_engulfing,17:15,17:30,1134.17,1128.13,6.04,0.8817,5.33,1153.47,-1.0,-1.0,-1.0,SL,SL,SL,0.75,1.74
GS,2026-07-16,15min,1152.45,1118.0,0.99,LONG,bullish_engulfing,16:45,17:00,1118.96,1114.0,4.96,0.8937,4.43,1152.45,-1.0,-1.0,-1.0,SL,SL,SL,0.48,1.02
GS,2026-07-20,15min,1087.89,1072.04,0.44,LONG,bullish_engulfing,19:45,20:35,1056.23,1054.57,1.66,0.9468,1.57,1087.89,-1.0,-1.0,-1.0,SL,SL,SL,0.06,1.34
GS,2026-07-22,15min,1097.66,1077.89,0.52,SHORT,bearish_engulfing,21:15,21:30,1098.21,1100.79,2.58,0.9106,2.35,1077.89,-0.2480620155038336,-0.2480620155038336,-0.2480620155038336,deadline,deadline,deadline,0.4,0.6
GS,2026-07-29,15min,1028.12,1008.51,0.48,LONG,bullish_engulfing,16:45,17:10,992.17,986.49,5.679,1.0079,5.72,1028.12,-1.0,-1.0,-1.0,SL,SL,SL,0.42,1.55
GS,2026-07-31,15min,1042.98,1029.0,0.31,LONG,bullish_engulfing,16:45,17:15,1022.04,1018.35,3.69,0.9784,3.61,1042.98,-0.3347063765209865,-0.3347063765209865,-0.3347063765209865,deadline,deadline,deadline,1.28,0.78
GS,2026-08-04,15min,1058.7,1046.0,0.32,SHORT,bearish_engulfing,18:00,18:20,1061.53,1064.08,2.55,0.942,2.4,1046.0,2.8039215686274477,2.0,3.0,deadline,TP,TP,3.13,0.61
GS,2026-08-13,15min,1048.61,1038.47,0.31,SHORT,bearish_engulfing,18:45,,1048.25,1049.96,1.71,0.954,1.63,1038.47,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
GS,2026-08-19,15min,1044.82,1018.2,1.05,LONG,hamer,18:00,20:10,1016.68,1014.5,2.183,0.9836,2.15,1044.82,2.008565604745526,2.0,2.008565604745526,deadline,TP,deadline,2.8,0.68
GS,2026-08-21,15min,1022.69,1014.02,0.37,SHORT,bearish_engulfing,16:00,16:20,1021.9,1025.0,3.1,0.9786,3.03,1014.02,2.541935483870948,2.0,3.0,TP,TP,TP,2.69,0.19
GS,2026-08-26,15min,1062.56,1043.23,0.83,LONG,bullish_engulfing,16:30,17:15,1043.47,1039.27,4.196,0.9583,4.02,1062.56,-1.0,-1.0,-1.0,SL,SL,SL,1.23,1.22
GS,2026-08-28,15min,1048.84,1039.0,0.43,LONG,hamer,19:15,19:35,1034.35,1031.57,2.778,0.9668,2.69,1048.84,-0.4534861749701047,-0.4534861749701047,-0.4534861749701047,deadline,deadline,deadline,0.56,0.85
GS,2026-09-01,15min,1013.91,996.97,0.75,SHORT,bearish_engulfing,16:30,17:10,1022.49,1025.14,2.655,0.978,2.6,996.97,8.21468926553683,2.0,3.0,deadline,TP,TP,8.58,0.6
GS,2026-09-02,15min,1013.35,1002.0,0.49,LONG,bullish_engulfing,19:00,19:15,1001.21,998.41,2.8,0.9988,2.8,1013.35,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.11
GS,2026-09-08,15min,1043.84,1030.89,0.52,LONG,bullish_engulfing,16:45,20:50,1031.6,1028.6,3.0,0.9694,2.91,1043.84,0.3399999999999939,0.3399999999999939,0.3399999999999939,deadline,deadline,deadline,1.74,0.0
COIN,2026-03-30,15min,166.5,162.85,0.32,LONG,bullish_engulfing,16:45,19:00,161.09,160.0,1.094,6.2076,6.79,166.5,-1.0,-1.0,-1.0,SL,SL,SL,0.32,1.19
COIN,2026-04-01,15min,179.3,173.0,0.54,LONG,bullish_engulfing,21:00,21:15,173.41,172.67,0.74,5.7667,4.27,179.3,0.39189189189187634,0.39189189189187634,0.39189189189187634,deadline,deadline,deadline,1.32,0.34
COIN,2026-04-06,15min,177.71,173.47,0.37,SHORT,bearish_engulfing,18:45,20:20,176.41,177.72,1.311,5.6687,7.43,173.47,0.5822022266280297,0.5822022266280297,0.5822022266280297,deadline,deadline,deadline,1.23,0.05
COIN,2026-04-07,15min,172.91,169.4,0.32,LONG,bullish_engulfing,17:15,,167.55,166.3,1.25,5.9684,7.46,172.91,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
COIN,2026-04-08,15min,189.56,183.1,0.59,LONG,bullish_engulfing,21:30,,174.63,174.06,0.57,5.7264,3.26,189.56,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
COIN,2026-04-09,15min,177.14,171.74,0.47,LONG,bullish_engulfing,16:30,,167.69,166.87,0.82,5.9634,4.89,177.14,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
COIN,2026-04-13,15min,167.35,164.33,0.27,SHORT,bearish_engulfing,19:30,19:45,172.99,173.61,0.625,5.7808,3.61,164.33,-1.0,2.0,-1.0,SL,TP,SL,2.41,1.74
COIN,2026-04-16,15min,198.0,192.38,0.53,LONG,bullish_engulfing,16:30,16:45,191.47,189.62,1.847,5.2228,9.65,198.0,3.5355170546832566,2.0,3.0,TP,TP,TP,3.65,0.0
COIN,2026-04-21,15min,211.46,205.33,0.54,LONG,bullish_engulfing,19:30,19:55,198.13,196.73,1.4,5.0472,7.07,211.46,-1.0,-1.0,-1.0,SL,SL,SL,1.19,2.52
COIN,2026-04-22,15min,208.73,202.34,0.55,SHORT,bearish_engulfing,16:30,18:00,209.34,211.76,2.42,4.7769,11.56,202.34,1.4256198347107583,2.0,1.4256198347107583,deadline,TP,deadline,2.11,0.04
COIN,2026-04-23,15min,205.78,201.4,0.36,LONG,bullish_engulfing,18:30,18:45,201.63,200.63,1.0,4.9596,4.96,205.78,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.15
COIN,2026-04-28,15min,194.13,188.75,0.44,SHORT,bearish_engulfing,16:00,16:15,193.56,194.16,0.6,5.1664,3.1,188.75,-1.0,-1.0,-1.0,SL,SL,SL,1.02,1.15
COIN,2026-04-29,15min,187.32,178.58,0.75,LONG,hamer,18:45,19:00,179.17,178.42,0.751,5.5813,4.19,187.32,2.2439738979890786,2.0,3.0,deadline,TP,TP,3.58,0.73
COIN,2026-04-30,15min,184.55,179.89,0.39,SHORT,bearish_engulfing,20:45,21:00,188.16,189.56,1.399,5.3146,7.44,179.89,0.1429592566118574,0.1429592566118574,0.1429592566118574,deadline,deadline,deadline,0.89,0.16
COIN,2026-05-05,15min,208.88,202.3,0.54,LONG,bullish_engulfing,16:15,16:30,198.76,197.64,1.12,5.0312,5.63,208.88,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.46
COIN,2026-05-07,15min,197.6,193.87,0.32,LONG,bullish_engulfing,21:30,,192.28,191.11,1.17,5.2007,6.08,197.6,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
COIN,2026-05-11,15min,201.32,192.81,0.73,SHORT,bearish_engulfing,16:15,16:30,204.31,207.47,3.16,4.8945,15.47,192.81,-1.0,-1.0,-1.0,SL,SL,SL,0.28,1.16
COIN,2026-05-13,15min,204.2,199.27,0.4,LONG,bullish_engulfing,16:00,16:15,200.12,198.1,2.02,4.997,10.09,204.2,0.9529702970296897,0.9529702970296897,0.9529702970296897,deadline,deadline,deadline,1.98,0.99
COIN,2026-05-14,15min,201.34,195.47,0.48,LONG,bullish_engulfing,16:00,16:15,198.8,195.1,3.7,5.0302,18.61,201.34,0.6864594594594533,2.0,3.0,TP,TP,TP,0.75,0.0
COIN,2026-05-22,15min,195.59,191.5,0.29,LONG,bullish_engulfing,18:00,18:15,189.29,188.38,0.91,5.2829,4.81,195.59,-1.0,-1.0,-1.0,SL,SL,SL,0.51,1.11
COIN,2026-05-27,15min,179.46,175.37,0.3,SHORT,bearish_engulfing,16:15,16:35,178.41,179.85,1.44,5.6051,8.07,175.37,2.111111111111109,2.0,2.6388888888888813,TP,TP,deadline,2.13,0.56
COIN,2026-06-05,15min,158.7,155.78,0.28,LONG,bullish_engulfing,16:30,16:45,154.23,152.07,2.155,6.4838,13.97,158.7,-1.0,-1.0,-1.0,SL,SL,SL,0.19,1.13
COIN,2026-06-09,15min,163.6,157.06,0.63,SHORT,bearish_engulfing,16:00,,162.13,164.98,2.845,6.1677,17.55,157.06,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
COIN,2026-06-10,15min,160.25,152.19,0.75,SHORT,bearish_engulfing,16:00,17:00,160.04,160.94,0.9,6.2484,5.62,152.19,5.584064896099562,2.0,3.0,deadline,TP,TP,7.62,0.0
COIN,2026-06-22,15min,173.69,164.75,0.82,SHORT,bearish_engulfing,16:00,16:15,172.84,176.48,3.64,5.4945,20.0,164.75,2.222527472527482,2.0,2.1785714285714386,TP,TP,deadline,2.38,0.0
COIN,2026-06-23,15min,162.0,156.31,0.52,SHORT,bearish_engulfing,16:15,16:30,162.02,164.16,2.14,6.1721,13.21,156.31,1.8084112149532847,2.0,1.8084112149532847,deadline,TP,deadline,2.3,0.69
COIN,2026-06-24,15min,158.42,153.35,0.47,LONG,bullish_engulfing,16:15,16:30,154.45,151.85,2.6,6.4746,16.83,158.42,-1.0,-1.0,-1.0,SL,SL,SL,0.23,1.09
COIN,2026-06-25,15min,152.19,146.4,0.54,LONG,bullish_engulfing,16:00,16:15,147.13,144.25,2.88,6.7967,19.57,152.19,-1.0,-1.0,-1.0,SL,SL,SL,1.11,1.02
COIN,2026-06-29,15min,152.44,148.57,0.36,LONG,hamer,17:30,,147.78,146.31,1.471,6.7668,9.96,152.44,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
COIN,2026-06-30,15min,148.86,144.25,0.45,LONG,bullish_engulfing,19:45,20:00,144.64,144.03,0.61,6.9137,4.22,148.86,1.9836065573771102,2.0,3.0,deadline,TP,TP,3.46,0.89
COIN,2026-07-01,15min,151.24,146.3,0.5,SHORT,bearish_engulfing,18:15,18:30,163.08,163.56,0.48,6.132,2.94,146.3,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.4
COIN,2026-07-06,15min,164.99,160.1,0.45,SHORT,bearish_engulfing,18:15,18:30,169.26,170.46,1.2,5.9081,7.09,160.1,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.22
COIN,2026-07-09,15min,159.13,154.78,0.41,SHORT,bearish_engulfing,19:00,19:15,159.49,160.02,0.53,6.27,3.32,154.78,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.42
COIN,2026-07-10,15min,167.98,162.83,0.5,LONG,bullish_engulfing,17:15,17:30,160.41,159.2,1.21,6.234,7.54,167.98,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.0
COIN,2026-07-21,15min,175.31,167.8,0.81,SHORT,bearish_engulfing,19:30,19:45,178.7,179.75,1.054,5.5961,5.9,167.8,2.796507213363746,2.0,2.796507213363746,deadline,TP,deadline,2.9,0.52
COIN,2026-08-04,15min,151.85,146.72,0.48,SHORT,bearish_engulfing,21:15,21:30,151.61,152.1,0.49,6.5959,3.23,146.72,-1.0,-1.0,-1.0,SL,SL,SL,0.55,2.51
COIN,2026-08-05,15min,151.8,147.61,0.39,SHORT,bearish_engulfing,18:30,18:45,151.06,151.93,0.87,6.6199,5.76,147.61,-1.0,-1.0,-1.0,SL,SL,SL,1.16,2.05
COIN,2026-08-07,15min,150.85,145.57,0.51,SHORT,bearish_engulfing,16:45,17:00,153.32,154.86,1.54,6.5223,10.04,145.57,-0.18181818181818013,-0.18181818181818013,-0.18181818181818013,deadline,deadline,deadline,1.83,0.57
COIN,2026-08-10,15min,153.61,150.5,0.3,LONG,hamer,17:45,20:10,148.62,147.9,0.721,6.7286,4.85,153.61,0.31212718142218765,0.31212718142218765,0.31212718142218765,deadline,deadline,deadline,1.58,0.26
COIN,2026-08-14,15min,152.59,150.01,0.29,LONG,bullish_engulfing,17:30,20:05,149.4,148.81,0.59,6.6934,3.95,152.59,-1.0,-1.0,-1.0,SL,SL,SL,0.76,1.0
COIN,2026-08-17,15min,151.26,147.2,0.47,SHORT,bearish_engulfing,20:30,21:05,150.87,151.72,0.85,6.6282,5.63,147.2,-0.07047887986821931,-0.07047887986821931,-0.07047887986821931,deadline,deadline,deadline,0.85,0.86
COIN,2026-08-19,15min,152.11,147.5,0.59,SHORT,bearish_engulfing,20:00,20:15,160.24,161.74,1.502,6.2407,9.38,147.5,0.5840266222961724,2.0,0.5840266222961724,deadline,TP,deadline,2.79,0.38
COIN,2026-08-24,15min,191.84,185.66,0.71,LONG,bullish_engulfing,18:00,18:15,185.08,183.88,1.203,5.4031,6.5,191.84,-1.0,-1.0,-1.0,SL,SL,SL,0.71,1.05
COIN,2026-08-25,15min,181.81,174.73,0.78,SHORT,bearish_engulfing,19:15,19:30,187.46,188.57,1.115,5.3346,5.95,174.73,-1.0,-1.0,-1.0,SL,SL,SL,0.08,1.21
COIN,2026-09-01,15min,183.99,178.03,0.53,LONG,bullish_engulfing,20:15,20:30,176.62,176.2,0.425,5.6617,2.41,183.99,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.04
COIN,2026-09-09,15min,184.93,180.25,0.35,LONG,bullish_engulfing,16:15,16:40,179.93,178.12,1.806,5.5578,10.04,184.93,-1.0,-1.0,-1.0,SL,SL,SL,0.27,1.04
PLTR,2026-03-26,15min,151.13,149.15,0.31,LONG,bullish_engulfing,16:15,16:30,149.55,148.96,0.59,6.6867,3.95,151.13,2.6779661016948726,2.0,3.0,TP,TP,TP,3.19,0.27
PLTR,2026-03-30,15min,144.12,141.91,0.36,LONG,hamer,19:45,20:00,139.04,138.84,0.201,7.1922,1.44,144.12,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.54
PLTR,2026-04-09,15min,139.54,133.61,0.73,LONG,bullish_engulfing,16:45,17:00,130.33,129.61,0.72,7.6728,5.52,139.54,-1.0,2.0,3.0,SL,TP,TP,3.03,1.18
